Date,Day,Time,Customer ID,Name,Age,Gender,Mail ID,Product bought,Size,Sub-category,Category,Actual Price (INR),Discount Percentage,Discount Type,Payment mode,Review,Returned Status,Discount Amount,Revenue,Year,Month,Discount Applied
2024-11-24,Sunday,17:31:00,CUST0205,Vaibhav Vora,34.0,Male,vaibhavvora34205@gmail.com,Bomber Jacket,XXL,Outerwear,Jackets,3400.0,0.0,NoDiscount,UPI,Too tight around shoulders,Kept,0.0,3400.0,2024,11,No
2024-08-22,Thursday,18:45:00,CUST0377,Reyansh Dhar,43.0,Male,reyanshdhar43377@gmail.com,Tech Fleece T-shirt,L,Casual tshirt,Tshirts,1900.0,0.0,NoDiscount,UPI,Stitching quality is poor,Return,0.0,1900.0,2024,8,No
2024-07-26,Friday,19:32:00,CUST0114,Alisha Thaker,29.0,Female,alishathaker29114@gmail.com,Sportswear Club Fleece T-shirt,Free,Casual tshirt,Tshirts,1300.0,60.0,Clearance,CASH,Not as expected,Kept,780.0,520.0,2024,7,Yes
2024-07-15,Monday,13:48:00,CUST0038,Mahika Choudhury,28.0,Male,mahikachoudhury2838@gmail.com,Tech Fleece T-shirt,L,Casual tshirt,Tshirts,2000.0,46.0,Clearance,CARD,Too tight around shoulders,Kept,920.0,1080.0,2024,7,Yes
2024-02-01,Thursday,18:29:00,CUST0144,Samiha Lanka,33.0,Female,samihalanka33144@gmail.com,Sportswear Club Fleece T-shirt,Free,Casual tshirt,Tshirts,1900.0,19.0,ValentineDayOffer,CARD,Colour faded after wash,Kept,361.0,1539.0,2024,2,Yes
2024-05-31,Friday,15:14:00,CUST0080,Lakshit Bahl,23.0,Male,lakshitbahl2380@gmail.com,Pro T-shirt,XL,Casual tshirt,Tshirts,1400.0,34.0,SummerSale,CASH,Very stylish,Kept,476.00000000000006,924.0,2024,5,Yes
2024-08-29,Thursday,19:51:00,CUST0464,Ranbir Warrior,27.0,Female,ranbirwarrior27464@gmail.com,Skinny Jeans,M,Bottomwear,Jeans,2500.0,0.0,NoDiscount,UPI,Perfect for daily wear,Kept,0.0,2500.0,2024,8,No
2024-12-26,Thursday,15:58:00,CUST0404,Piya Talwar,35.0,Male,piyatalwar35404@gmail.com,Skinny Jeans,XXL,Bottomwear,Jeans,2900.0,0.0,NoDiscount,CARD,"Good quality, worth the price",Kept,0.0,2900.0,2024,12,No
2024-09-23,Monday,16:43:00,CUST0316,Parinaaz Raju,56.0,Female,parinaazraju56316@gmail.com,Academy T-shirt,XL,Casual tshirt,Tshirts,1300.0,0.0,NoDiscount,UPI,Material feels cheap,Kept,0.0,1300.0,2024,9,No
2024-07-31,Wednesday,16:03:00,CUST0435,Umang Krish,43.0,Male,umangkrish43435@gmail.com,Joggers,L,Bottomwear,Jeans,2600.0,0.0,NoDiscount,UPI,Size runs a bit small,Kept,0.0,2600.0,2024,7,No
2024-02-07,Wednesday,10:22:00,CUST0401,Ritvik Sura,45.0,Male,ritviksura45401@gmail.com,Sports Shoes,S,Footwear,Shoes,6900.0,0.0,NoDiscount,CASH,Very stylish,Kept,0.0,6900.0,2024,2,No
2024-03-10,Sunday,19:46:00,CUST0093,Dhanush Agrawal,55.0,Male,dhanushagrawal5593@gmail.com,Cargo Pants,L,Bottomwear,Jeans,3000.0,0.0,NoDiscount,CASH,Very stylish,Kept,0.0,3000.0,2024,3,No
2024-12-04,Wednesday,20:08:00,CUST0446,Kashvi Kata,28.0,Male,kashvikata28446@gmail.com,Cargo Pants,S,Bottomwear,Jeans,1800.0,0.0,NoDiscount,CARD,"Good quality, worth the price",Kept,0.0,1800.0,2024,12,No
2024-04-24,Wednesday,20:48:00,CUST0269,Rohan Dasgupta,44.0,Female,rohandasgupta44269@gmail.com,ACG T-shirt,XL,Casual tshirt,Tshirts,2100.0,32.0,SummerSale,CASH,Superb fit and feel,Kept,672.0,1428.0,2024,4,Yes
2024-08-23,Friday,15:17:00,CUST0403,Uthkarsh Gandhi,59.0,Male,uthkarshgandhi59403@gmail.com,Sportswear T-shirt,S,Casual tshirt,Tshirts,2300.0,0.0,NoDiscount,UPI,Not as expected,Kept,0.0,2300.0,2024,8,No
2024-02-21,Wednesday,17:28:00,CUST0448,Umang Dugar,53.0,Male,umangdugar53448@gmail.com,Joggers,S,Bottomwear,Jeans,1900.0,0.0,NoDiscount,CASH,Not as expected,Kept,0.0,1900.0,2024,2,No
2024-01-29,Monday,12:18:00,CUST0159,Kanav Dugal,60.0,Female,kanavdugal60159@gmail.com,Academy T-shirt,L,Casual tshirt,Tshirts,2000.0,46.0,NewYearSale,CASH,Not as expected,Kept,920.0,1080.0,2024,1,Yes
2024-03-14,Thursday,21:33:00,CUST0055,Aayush Cheema,23.0,Female,aayushcheema2355@gmail.com,ACG T-shirt,L,Casual tshirt,Tshirts,1300.0,38.0,SummerSale,UPI,"Loved it, will buy again",Kept,494.0,806.0,2024,3,Yes
2024-10-11,Friday,16:22:00,CUST0113,Ehsaan Buch,26.0,Female,ehsaanbuch26113@gmail.com,Denim Jacket,XXL,Outerwear,Jackets,3000.0,0.0,NoDiscount,UPI,Excellent product!,Kept,0.0,3000.0,2024,10,No
2024-10-02,Wednesday,16:54:00,CUST0213,Vardaniya Walia,45.0,Male,vardaniyawalia45213@gmail.com,Pro T-shirt,XL,Casual tshirt,Tshirts,2400.0,51.0,DiwaliOffer,CARD,Perfect for daily wear,Kept,1224.0,1176.0,2024,10,Yes
2024-05-04,Saturday,14:21:00,CUST0409,Anahi Khalsa,47.0,Male,anahikhalsa47409@gmail.com,Cargo Pants,L,Bottomwear,Jeans,1600.0,21.0,SummerSale,UPI,Excellent product!,Kept,336.0,1264.0,2024,5,Yes
2024-11-05,Tuesday,17:55:00,CUST0430,Miraya Dass,36.0,Female,mirayadass36430@gmail.com,Academy T-shirt,Free,Casual tshirt,Tshirts,2100.0,0.0,NoDiscount,UPI,Superb fit and feel,Exchange,0.0,2100.0,2024,11,No
2024-06-04,Tuesday,21:00:00,CUST0003,Kismat Thakur,52.0,Male,kismatthakur523@gmail.com,Jordan Brand T-shirt,Free,Casual tshirt,Tshirts,1400.0,60.0,Clearance,UPI,Size runs a bit small,Kept,840.0,560.0,2024,6,Yes
2024-04-14,Sunday,16:15:00,CUST0255,Indrans Kar,28.0,Female,indranskar28255@gmail.com,Cargo Pants,XL,Bottomwear,Jeans,2200.0,24.0,SummerSale,CASH,Too tight around shoulders,Kept,528.0,1672.0,2024,4,Yes
2024-09-11,Wednesday,16:51:00,CUST0208,Miraya Wadhwa,56.0,Male,mirayawadhwa56208@gmail.com,Wristband,L,Accessories,Accessories,1900.0,0.0,NoDiscount,CASH,Fits well and comfortable,Kept,0.0,1900.0,2024,9,No
2024-04-23,Tuesday,19:01:00,CUST0111,Kartik Ramachandran,33.0,Male,kartikramachandran33111@gmail.com,Academy T-shirt,XXL,Casual tshirt,Tshirts,2100.0,0.0,NoDiscount,UPI,Too tight around shoulders,Kept,0.0,2100.0,2024,4,No
2024-10-18,Friday,20:31:00,CUST0059,Diya Rana,42.0,Male,diyarana4259@gmail.com,Joggers,L,Bottomwear,Jeans,1900.0,56.0,DiwaliOffer,CASH,"Good quality, worth the price",Kept,1064.0,836.0,2024,10,Yes
2024-06-29,Saturday,13:46:00,CUST0168,Faiyaz Aggarwal,34.0,Female,faiyazaggarwal34168@gmail.com,Formal White Shirt,XXL,Formal shirts,Shirts,3500.0,63.0,Clearance,UPI,Superb fit and feel,Return,2205.0,1295.0,2024,6,Yes
2024-12-08,Sunday,11:00:00,CUST0471,Eshani Deol,32.0,Female,eshanideol32471@gmail.com,Barcelona T-shirt,M,Casual tshirt,Tshirts,1300.0,0.0,NoDiscount,UPI,Perfect for daily wear,Kept,0.0,1300.0,2024,12,No
2024-01-31,Wednesday,18:42:00,CUST0161,Nirvi Bhardwaj,25.0,Female,nirvibhardwaj25161@gmail.com,Denim Jacket,Free,Outerwear,Jackets,3500.0,0.0,NoDiscount,CARD,Very stylish,Kept,0.0,3500.0,2024,1,No
2024-09-28,Saturday,18:34:00,CUST0259,Samar Chad,58.0,Female,samarchad58259@gmail.com,Backpack,XXL,Accessories,Accessories,1700.0,0.0,NoDiscount,UPI,Colour faded after wash,Exchange,0.0,1700.0,2024,9,No
2024-09-25,Wednesday,12:12:00,CUST0351,Riaan Sharaf,48.0,Female,riaansharaf48351@gmail.com,Cargo Pants,L,Bottomwear,Jeans,1900.0,0.0,NoDiscount,CASH,Very stylish,Kept,0.0,1900.0,2024,9,No
2024-05-04,Saturday,21:14:00,CUST0181,Parinaaz Sharma,41.0,Female,parinaazsharma41181@gmail.com,Sportswear T-shirt,Free,Casual tshirt,Tshirts,2500.0,16.0,SummerSale,UPI,Very stylish,Kept,400.0,2100.0,2024,5,Yes
2024-10-09,Wednesday,16:40:00,CUST0485,Aniruddh Bala,39.0,Male,aniruddhbala39485@gmail.com,Pro T-shirt,S,Casual tshirt,Tshirts,1800.0,0.0,NoDiscount,CASH,Stitching quality is poor,Exchange,0.0,1800.0,2024,10,No
2024-02-18,Sunday,20:58:00,CUST0481,Anya Atwal,22.0,Male,anyaatwal22481@gmail.com,Jordan Brand T-shirt,Free,Casual tshirt,Tshirts,2400.0,0.0,NoDiscount,UPI,Colour faded after wash,Kept,0.0,2400.0,2024,2,No
2024-05-23,Thursday,20:36:00,CUST0125,Tushar Rama,42.0,Male,tusharrama42125@gmail.com,Skinny Jeans,L,Bottomwear,Jeans,1500.0,0.0,NoDiscount,UPI,Could be better,Return,0.0,1500.0,2024,5,No
2024-07-22,Monday,20:19:00,CUST0248,Shamik Goyal,51.0,Male,shamikgoyal51248@gmail.com,Jordan Brand T-shirt,XXL,Casual tshirt,Tshirts,2300.0,0.0,NoDiscount,CARD,Too tight around shoulders,Kept,0.0,2300.0,2024,7,No
2024-03-12,Tuesday,19:44:00,CUST0150,Heer Sani,22.0,Male,heersani22150@gmail.com,Sandals,S,Footwear,Shoes,2900.0,0.0,NoDiscount,UPI,Too tight around shoulders,Kept,0.0,2900.0,2024,3,No
2024-11-10,Sunday,21:25:00,CUST0142,Nirvi Deshpande,34.0,Female,nirvideshpande34142@gmail.com,Socks,S,Accessories,Accessories,1400.0,0.0,NoDiscount,CASH,Material feels cheap,Kept,0.0,1400.0,2024,11,No
2024-10-10,Thursday,20:27:00,CUST0018,Drishya Barman,40.0,Male,drishyabarman4018@gmail.com,Academy T-shirt,Free,Casual tshirt,Tshirts,1700.0,43.0,DiwaliOffer,UPI,Size runs a bit small,Kept,731.0,969.0,2024,10,Yes
2024-05-17,Friday,12:45:00,CUST0304,Veer Gill,33.0,Male,veergill33304@gmail.com,Sneakers,Free,Footwear,Shoes,4300.0,0.0,NoDiscount,UPI,Fits well and comfortable,Exchange,0.0,4300.0,2024,5,No
2024-08-15,Thursday,15:17:00,CUST0251,Jayan Maharaj,26.0,Female,jayanmaharaj26251@gmail.com,Sportswear T-shirt,M,Casual tshirt,Tshirts,1800.0,0.0,NoDiscount,CARD,Very stylish,Kept,0.0,1800.0,2024,8,No
2024-02-15,Thursday,15:05:00,CUST0025,Tarini Thaker,54.0,Female,tarinithaker5425@gmail.com,Cargo Pants,XL,Bottomwear,Jeans,1500.0,0.0,NoDiscount,UPI,Size runs a bit small,Exchange,0.0,1500.0,2024,2,No
2024-05-04,Saturday,17:10:00,CUST0139,Mahika Khatri,55.0,Male,mahikakhatri55139@gmail.com,Skinny Jeans,M,Bottomwear,Jeans,1900.0,0.0,NoDiscount,UPI,Colour faded after wash,Kept,0.0,1900.0,2024,5,No
2024-05-21,Tuesday,16:30:00,CUST0454,Jayan Sarma,44.0,Female,jayansarma44454@gmail.com,Sandals,L,Footwear,Shoes,6700.0,30.0,SummerSale,CARD,Stitching quality is poor,Kept,2010.0,4690.0,2024,5,Yes
2024-02-24,Saturday,12:00:00,CUST0119,Pari Sarma,23.0,Male,parisarma23119@gmail.com,Rain Jacket,XXL,Outerwear,Jackets,3100.0,24.0,ValentineDayOffer,CASH,Very stylish,Return,744.0,2356.0,2024,2,Yes
2024-11-29,Friday,21:08:00,CUST0072,Misha Chaudhari,27.0,Male,mishachaudhari2772@gmail.com,Academy T-shirt,Free,Casual tshirt,Tshirts,1500.0,0.0,NoDiscount,CASH,Too tight around shoulders,Kept,0.0,1500.0,2024,11,No
2024-12-21,Saturday,18:36:00,CUST0244,Neysa Dar,43.0,Female,neysadar43244@gmail.com,Sandals,XL,Footwear,Shoes,3800.0,0.0,NoDiscount,CASH,Colour faded after wash,Exchange,0.0,3800.0,2024,12,No
2024-04-12,Friday,17:34:00,CUST0492,Suhana Bhat,58.0,Male,suhanabhat58492@gmail.com,Total 90 T-shirt,S,Casual tshirt,Tshirts,2400.0,0.0,NoDiscount,CARD,Not as expected,Kept,0.0,2400.0,2024,4,No
2024-05-29,Wednesday,19:04:00,CUST0121,Anay Dutt,49.0,Female,anaydutt49121@gmail.com,Running Shoes,Free,Footwear,Shoes,4700.0,22.0,SummerSale,CASH,"Loved it, will buy again",Kept,1034.0,3666.0,2024,5,Yes
2024-08-04,Sunday,19:04:00,CUST0336,Sahil Handa,29.0,Female,sahilhanda29336@gmail.com,Academy T-shirt,XL,Casual tshirt,Tshirts,2000.0,0.0,NoDiscount,CARD,Very stylish,Kept,0.0,2000.0,2024,8,No
2024-07-03,Wednesday,18:51:00,CUST0380,Uthkarsh Gokhale,54.0,Male,uthkarshgokhale54380@gmail.com,Checked Shirt,S,Formal shirts,Shirts,2000.0,0.0,NoDiscount,CARD,Too tight around shoulders,Kept,0.0,2000.0,2024,7,No
2024-11-09,Saturday,11:41:00,CUST0118,Prerak Brar,21.0,Male,prerakbrar21118@gmail.com,Cargo Pants,L,Bottomwear,Jeans,2900.0,0.0,NoDiscount,UPI,Colour faded after wash,Kept,0.0,2900.0,2024,11,No
2024-09-18,Wednesday,19:35:00,CUST0364,Jiya Tailor,41.0,Male,jiyatailor41364@gmail.com,Joggers,M,Bottomwear,Jeans,2200.0,0.0,NoDiscount,CARD,Stitching quality is poor,Kept,0.0,2200.0,2024,9,No
2024-03-18,Monday,15:01:00,CUST0183,Azad Ramachandran,33.0,Male,azadramachandran33183@gmail.com,ACG T-shirt,XL,Casual tshirt,Tshirts,2400.0,0.0,NoDiscount,CARD,"Good quality, worth the price",Kept,0.0,2400.0,2024,3,No
2024-06-24,Monday,16:13:00,CUST0316,Parinaaz Raju,56.0,Female,parinaazraju56316@gmail.com,Slim Fit Shirt,XL,Formal shirts,Shirts,2000.0,58.0,Clearance,CASH,Colour faded after wash,Kept,1160.0,840.0,2024,6,Yes
2024-12-29,Sunday,12:54:00,CUST0316,Parinaaz Raju,56.0,Female,parinaazraju56316@gmail.com,Sportswear T-shirt,Free,Casual tshirt,Tshirts,2200.0,0.0,NoDiscount,CARD,Not as expected,Kept,0.0,2200.0,2024,12,No
2024-10-09,Wednesday,12:35:00,CUST0267,Alia Arora,27.0,Female,aliaarora27267@gmail.com,Repel T-shirt,M,Casual tshirt,Tshirts,2200.0,36.0,DiwaliOffer,CARD,"Loved it, will buy again",Kept,792.0,1408.0,2024,10,Yes
2024-01-15,Monday,19:56:00,CUST0045,Nirvi Rastogi,31.0,Male,nirvirastogi3145@gmail.com,Academy T-shirt,XL,Casual tshirt,Tshirts,1700.0,26.0,NewYearSale,CASH,Could be better,Kept,442.0,1258.0,2024,1,Yes
2024-02-02,Friday,17:51:00,CUST0417,Stuvan Lala,32.0,Male,stuvanlala32417@gmail.com,Bomber Jacket,L,Outerwear,Jackets,3000.0,0.0,NoDiscount,CASH,"Loved it, will buy again",Return,0.0,3000.0,2024,2,No
2024-09-27,Friday,21:20:00,CUST0160,Umang Goda,26.0,Male,umanggoda26160@gmail.com,Joggers,XL,Bottomwear,Jeans,2400.0,0.0,NoDiscount,CASH,Stitching quality is poor,Kept,0.0,2400.0,2024,9,No
2024-12-10,Tuesday,18:19:00,CUST0093,Dhanush Agrawal,55.0,Male,dhanushagrawal5593@gmail.com,Hoodie,Free,Outerwear,Jackets,2400.0,0.0,NoDiscount,CASH,Colour faded after wash,Kept,0.0,2400.0,2024,12,No
2024-12-21,Saturday,12:24:00,CUST0020,Ishaan Khare,20.0,Female,ishaankhare2020@gmail.com,Pro T-shirt,XXL,Casual tshirt,Tshirts,1700.0,0.0,NoDiscount,CARD,Perfect for daily wear,Kept,0.0,1700.0,2024,12,No
2024-11-26,Tuesday,20:11:00,CUST0295,Shaan Karnik,34.0,Female,shaankarnik34295@gmail.com,Cargo Pants,L,Bottomwear,Jeans,1700.0,0.0,NoDiscount,CASH,Stitching quality is poor,Kept,0.0,1700.0,2024,11,No
2024-07-02,Tuesday,21:31:00,CUST0338,Hrishita Dyal,34.0,Female,hrishitadyal34338@gmail.com,Sportswear Club Fleece T-shirt,XXL,Casual tshirt,Tshirts,1900.0,0.0,NoDiscount,CARD,Material feels cheap,Kept,0.0,1900.0,2024,7,No
2024-08-15,Thursday,16:05:00,CUST0008,Vaibhav Buch,53.0,Male,vaibhavbuch538@gmail.com,Skinny Jeans,L,Bottomwear,Jeans,1500.0,0.0,NoDiscount,CASH,"Good quality, worth the price",Kept,0.0,1500.0,2024,8,No
2024-10-16,Wednesday,19:49:00,CUST0256,Miraan Varty,46.0,Female,miraanvarty46256@gmail.com,Total 90 T-shirt,S,Casual tshirt,Tshirts,1900.0,0.0,NoDiscount,CARD,Superb fit and feel,Exchange,0.0,1900.0,2024,10,No
2024-10-04,Friday,19:02:00,CUST0113,Ehsaan Buch,26.0,Female,ehsaanbuch26113@gmail.com,Running Shoes,XXL,Footwear,Shoes,3500.0,0.0,NoDiscount,CARD,Superb fit and feel,Kept,0.0,3500.0,2024,10,No
2024-05-06,Monday,14:02:00,CUST0322,Riaan Uppal,49.0,Female,riaanuppal49322@gmail.com,Tech Fleece T-shirt,S,Casual tshirt,Tshirts,1800.0,39.0,SummerSale,UPI,Not as expected,Return,702.0,1098.0,2024,5,Yes
2024-10-28,Monday,18:55:00,CUST0087,Aaina Sharma,60.0,Female,aainasharma6087@gmail.com,Running Shoes,M,Footwear,Shoes,5300.0,38.0,DiwaliOffer,UPI,Stitching quality is poor,Kept,2014.0,3286.0,2024,10,Yes
2024-05-23,Thursday,17:10:00,CUST0345,Divit Atwal,48.0,Male,divitatwal48345@gmail.com,ACG T-shirt,L,Casual tshirt,Tshirts,1900.0,31.0,SummerSale,CARD,Superb fit and feel,Kept,589.0,1311.0,2024,5,Yes
2024-07-29,Monday,20:17:00,CUST0193,Tarini Sinha,20.0,Female,tarinisinha20193@gmail.com,Bomber Jacket,Free,Outerwear,Jackets,4600.0,0.0,NoDiscount,CARD,Too tight around shoulders,Return,0.0,4600.0,2024,7,No
2024-12-12,Thursday,15:09:00,CUST0468,Arnav Mahajan,47.0,Female,arnavmahajan47468@gmail.com,Cargo Pants,Free,Bottomwear,Jeans,2100.0,0.0,NoDiscount,CARD,Could be better,Return,0.0,2100.0,2024,12,No
2024-02-17,Saturday,16:47:00,CUST0068,Ivan Acharya,34.0,Male,ivanacharya3468@gmail.com,Tech Fleece T-shirt,XL,Casual tshirt,Tshirts,2400.0,0.0,NoDiscount,UPI,Superb fit and feel,Kept,0.0,2400.0,2024,2,No
2024-02-17,Saturday,19:29:00,CUST0170,Reyansh Gour,35.0,Female,reyanshgour35170@gmail.com,Joggers,L,Bottomwear,Jeans,2800.0,22.0,ValentineDayOffer,UPI,Very stylish,Return,616.0,2184.0,2024,2,Yes
2024-09-10,Tuesday,14:53:00,CUST0056,Prisha Singh,25.0,Male,prishasingh2556@gmail.com,Total 90 T-shirt,XXL,Casual tshirt,Tshirts,1400.0,0.0,NoDiscount,CASH,"Loved it, will buy again",Kept,0.0,1400.0,2024,9,No
2024-01-24,Wednesday,12:50:00,CUST0462,Umang Singhal,18.0,Female,umangsinghal18462@gmail.com,Sports Shoes,S,Footwear,Shoes,6700.0,0.0,NoDiscount,CASH,Fits well and comfortable,Exchange,0.0,6700.0,2024,1,No
2024-08-07,Wednesday,13:44:00,CUST0438,Emir Dasgupta,30.0,Male,emirdasgupta30438@gmail.com,Rain Jacket,M,Outerwear,Jackets,4600.0,0.0,NoDiscount,UPI,"Loved it, will buy again",Kept,0.0,4600.0,2024,8,No
2024-02-12,Monday,15:57:00,CUST0128,Mishti Rout,27.0,Female,mishtirout27128@gmail.com,Skinny Jeans,XL,Bottomwear,Jeans,2400.0,17.0,ValentineDayOffer,CASH,"Loved it, will buy again",Kept,408.00000000000006,1992.0,2024,2,Yes
2024-02-18,Sunday,10:30:00,CUST0329,Tiya Jayaraman,55.0,Female,tiyajayaraman55329@gmail.com,Academy T-shirt,M,Casual tshirt,Tshirts,1900.0,0.0,NoDiscount,UPI,Size runs a bit small,Kept,0.0,1900.0,2024,2,No
2024-03-02,Saturday,21:27:00,CUST0408,Kanav Sethi,46.0,Female,kanavsethi46408@gmail.com,Cargo Pants,S,Bottomwear,Jeans,1800.0,0.0,NoDiscount,UPI,Colour faded after wash,Kept,0.0,1800.0,2024,3,No
2024-06-02,Sunday,12:49:00,CUST0277,Ehsaan Madan,42.0,Female,ehsaanmadan42277@gmail.com,Sneakers,Free,Footwear,Shoes,7000.0,0.0,NoDiscount,CARD,Stitching quality is poor,Kept,0.0,7000.0,2024,6,No
2024-11-28,Thursday,12:22:00,CUST0264,Zara Dhillon,52.0,Female,zaradhillon52264@gmail.com,Sneakers,XL,Footwear,Shoes,5300.0,0.0,NoDiscount,UPI,Colour faded after wash,Return,0.0,5300.0,2024,11,No
2024-03-12,Tuesday,19:37:00,CUST0120,Prisha Divan,28.0,Male,prishadivan28120@gmail.com,Sandals,XL,Footwear,Shoes,3900.0,0.0,NoDiscount,CASH,"Loved it, will buy again",Kept,0.0,3900.0,2024,3,No
2024-10-10,Thursday,17:46:00,CUST0046,Seher Dua,31.0,Female,seherdua3146@gmail.com,Joggers,S,Bottomwear,Jeans,2800.0,44.0,DiwaliOffer,UPI,Perfect for daily wear,Kept,1232.0,1568.0,2024,10,Yes
2024-04-06,Saturday,19:18:00,CUST0448,Umang Dugar,53.0,Male,umangdugar53448@gmail.com,Skinny Jeans,XL,Bottomwear,Jeans,2100.0,0.0,NoDiscount,CARD,Stitching quality is poor,Kept,0.0,2100.0,2024,4,No
2024-01-07,Sunday,21:59:00,CUST0450,Neelofar Ganesh,25.0,Male,neelofarganesh25450@gmail.com,Sportswear Club Fleece T-shirt,XXL,Casual tshirt,Tshirts,1700.0,25.0,NewYearSale,CASH,Could be better,Kept,425.0,1275.0,2024,1,Yes
2024-10-27,Sunday,11:16:00,CUST0316,Parinaaz Raju,56.0,Female,parinaazraju56316@gmail.com,Dri-FIT T-shirt,XL,Casual tshirt,Tshirts,1900.0,57.0,DiwaliOffer,CASH,Very stylish,Kept,1083.0,817.0,2024,10,Yes
2024-02-12,Monday,18:34:00,CUST0169,Kiaan Saran,23.0,Male,kiaansaran23169@gmail.com,Cargo Pants,S,Bottomwear,Jeans,2000.0,16.0,ValentineDayOffer,UPI,Perfect for daily wear,Kept,320.0,1680.0,2024,2,Yes
2024-10-27,Sunday,18:53:00,CUST0174,Purab Kata,53.0,Female,purabkata53174@gmail.com,Joggers,S,Bottomwear,Jeans,2000.0,0.0,NoDiscount,UPI,Fits well and comfortable,Kept,0.0,2000.0,2024,10,No
2024-08-10,Saturday,12:39:00,CUST0362,Madhav Sampath,24.0,Female,madhavsampath24362@gmail.com,Cargo Pants,Free,Bottomwear,Jeans,2600.0,0.0,NoDiscount,UPI,Fits well and comfortable,Kept,0.0,2600.0,2024,8,No
2024-12-25,Wednesday,09:31:00,CUST0448,Umang Dugar,53.0,Male,umangdugar53448@gmail.com,Belt,XXL,Accessories,Accessories,1600.0,0.0,NoDiscount,UPI,Too tight around shoulders,Kept,0.0,1600.0,2024,12,No
2024-05-17,Friday,19:07:00,CUST0443,Anaya Borde,36.0,Male,anayaborde36443@gmail.com,Sports Shoes,L,Footwear,Shoes,6100.0,0.0,NoDiscount,UPI,Excellent product!,Kept,0.0,6100.0,2024,5,No
2024-10-22,Tuesday,18:31:00,CUST0389,Devansh Sunder,31.0,Male,devanshsunder31389@gmail.com,Tech Fleece T-shirt,S,Casual tshirt,Tshirts,1800.0,48.0,DiwaliOffer,UPI,Excellent product!,Kept,864.0,936.0,2024,10,Yes
2024-10-20,Sunday,18:07:00,CUST0321,Renee Lata,18.0,Female,reneelata18321@gmail.com,Total 90 T-shirt,S,Casual tshirt,Tshirts,1300.0,40.0,DiwaliOffer,UPI,Material feels cheap,Kept,520.0,780.0,2024,10,Yes
2024-03-17,Sunday,13:54:00,CUST0042,Hunar Handa,32.0,Male,hunarhanda3242@gmail.com,Barcelona T-shirt,XL,Casual tshirt,Tshirts,1500.0,0.0,NoDiscount,CARD,Too tight around shoulders,Kept,0.0,1500.0,2024,3,No
2024-02-09,Friday,17:07:00,CUST0080,Lakshit Bahl,23.0,Male,lakshitbahl2380@gmail.com,Formal White Shirt,M,Formal shirts,Shirts,2200.0,11.0,ValentineDayOffer,CASH,Colour faded after wash,Return,242.0,1958.0,2024,2,Yes
2024-05-24,Friday,19:19:00,CUST0449,Misha Chaudhary,23.0,Female,mishachaudhary23449@gmail.com,Total 90 T-shirt,XL,Casual tshirt,Tshirts,1200.0,0.0,NoDiscount,CARD,Could be better,Kept,0.0,1200.0,2024,5,No
2024-11-14,Thursday,13:23:00,CUST0303,Stuvan Shroff,57.0,Male,stuvanshroff57303@gmail.com,Cargo Pants,M,Bottomwear,Jeans,2600.0,0.0,NoDiscount,UPI,"Good quality, worth the price",Kept,0.0,2600.0,2024,11,No
2024-07-28,Sunday,10:34:00,CUST0004,Purab Dugar,55.0,Male,purabdugar554@gmail.com,Dri-FIT T-shirt,L,Casual tshirt,Tshirts,1200.0,49.0,Clearance,UPI,Not as expected,Kept,588.0,612.0,2024,7,Yes
2024-05-01,Wednesday,16:03:00,CUST0050,Samar Bansal,53.0,Male,samarbansal5350@gmail.com,Cap,Free,Accessories,Accessories,800.0,0.0,NoDiscount,UPI,Superb fit and feel,Kept,0.0,800.0,2024,5,No
2024-12-24,Tuesday,20:29:00,CUST0331,Pranay Rattan,23.0,Male,pranayrattan23331@gmail.com,Backpack,XXL,Accessories,Accessories,500.0,0.0,NoDiscount,CASH,Colour faded after wash,Kept,0.0,500.0,2024,12,No
2024-02-01,Thursday,16:08:00,CUST0002,Rati Kurian,26.0,Male,ratikurian262@gmail.com,ACG T-shirt,L,Casual tshirt,Tshirts,2400.0,0.0,NoDiscount,CARD,Too tight around shoulders,Kept,0.0,2400.0,2024,2,No
2024-05-19,Sunday,14:12:00,CUST0080,Lakshit Bahl,23.0,Male,lakshitbahl2380@gmail.com,Academy T-shirt,S,Casual tshirt,Tshirts,1400.0,0.0,NoDiscount,CASH,Too tight around shoulders,Kept,0.0,1400.0,2024,5,No
2024-10-01,Tuesday,15:49:00,CUST0274,Vanya Buch,54.0,Male,vanyabuch54274@gmail.com,ACG T-shirt,XL,Casual tshirt,Tshirts,1500.0,0.0,NoDiscount,UPI,Could be better,Kept,0.0,1500.0,2024,10,No
2024-12-26,Thursday,18:02:00,CUST0345,Divit Atwal,48.0,Male,divitatwal48345@gmail.com,Tech Fleece T-shirt,M,Casual tshirt,Tshirts,1300.0,0.0,NoDiscount,CASH,Very stylish,Kept,0.0,1300.0,2024,12,No
2024-12-12,Thursday,14:52:00,CUST0325,Shamik Madan,27.0,Female,shamikmadan27325@gmail.com,Backpack,XL,Accessories,Accessories,1800.0,0.0,NoDiscount,CARD,Not as expected,Kept,0.0,1800.0,2024,12,No
